key,real,imag
96_640,-0.000000,0.000006
96_672,-0.000000,0.000012
96_704,-0.000000,0.000018
96_736,-0.000000,0.000021
96_768,-0.000000,0.000021
96_800,-0.000000,0.000018
96_832,-0.000000,0.000015
96_864,0.000000,0.000012
96_896,0.000000,0.000012
96_928,0.000001,0.000012
96_960,0.000001,0.000013
96_992,0.000002,0.000013
96_1024,0.000002,0.000013
96_1056,0.000003,0.000012
96_1088,0.000003,0.000012
96_1120,0.000004,0.000013
96_1152,0.000004,0.000013
96_1184,0.000005,0.000012
96_1216,0.000005,0.000009
96_1248,0.000005,0.000006
96_1280,0.000005,0.000003
96_1312,0.000005,0.000003
96_1344,0.000005,0.000006
96_1376,0.000005,0.000011
96_1408,0.000005,0.000016
96_1440,0.000005,0.000019
96_1472,0.000005,0.000019
96_1504,0.000005,0.000018
96_1536,0.000005,0.000016
96_1568,0.000005,0.000015
96_1600,0.000005,0.000016
96_1632,0.000005,0.000015
96_1664,0.000005,0.000012
96_1696,0.000006,0.000008
96_1728,0.000006,0.000006
96_1760,0.000006,0.000007
96_1792,0.000006,0.000010
96_1824,0.000006,0.000013
96_1856,0.000006,0.000013
96_1888,0.000006,0.000011
96_1920,0.000006,0.000010
96_1952,0.000006,0.000011
96_1984,0.000006,0.000013
96_2016,0.000005,0.000017
96_2048,0.000005,0.000020
128_32,-0.000000,0.000004
128_64,-0.000001,0.000007
128_96,-0.000001,0.000010
128_128,-0.000001,0.000009
128_160,-0.000001,0.000007
128_192,-0.000001,0.000004
128_224,-0.000001,0.000004
128_256,-0.000001,0.000007
128_288,-0.000001,0.000009
128_320,-0.000001,0.000009
128_352,-0.000000,0.000005
128_384,-0.000000,0.000000
128_416,0.000000,-0.000004
128_448,0.000000,-0.000007
128_480,0.000000,-0.000008
128_512,0.000000,-0.000010
128_544,0.000000,-0.000012
128_576,0.000000,-0.000014
128_608,0.000000,-0.000013
128_640,0.000000,-0.000008
128_672,0.000000,-0.000002
128_704,0.000000,0.000002
128_736,0.000000,0.000005
128_768,0.000000,0.000004
128_800,0.000000,0.000002
128_832,0.000000,0.000001
128_864,0.000001,0.000000
128_896,0.000001,0.000001
128_928,0.000002,0.000001
128_960,0.000002,-0.000001
128_992,0.000003,-0.000005
128_1024,0.000003,-0.000011
128_1056,0.000003,-0.000016
128_1088,0.000003,-0.000021
128_1120,0.000004,-0.000022
128_1152,0.000005,-0.000023
128_1184,0.000005,-0.000023
128_1216,0.000006,-0.000024
128_1248,0.000006,-0.000026
128_1280,0.000006,-0.000027
128_1312,0.000006,-0.000028
128_1344,0.000006,-0.000025
128_1376,0.000006,-0.000021
128_1408,0.000006,-0.000015
128_1440,0.000006,-0.000012
128_1472,0.000006,-0.000011
128_1504,0.000006,-0.000013
128_1536,0.000006,-0.000016
128_1568,0.000006,-0.000018
128_1600,0.000006,-0.000020
128_1632,0.000006,-0.000022
128_1664,0.000006,-0.000026
128_1696,0.000006,-0.000031
128_1728,0.000007,-0.000034
128_1760,0.000007,-0.000034
128_1792,0.000007,-0.000031
128_1824,0.000007,-0.000029
128_1856,0.000007,-0.000029
128_1888,0.000007,-0.000031
128_1920,0.000007,-0.000034
128_1952,0.000007,-0.000034
128_1984,0.000007,-0.000032
128_2016,0.000006,-0.000028
128_2048,0.000006,-0.000024
160_32,-0.000000,0.000004
160_64,-0.000001,0.000007
160_96,-0.000001,0.000008
160_128,-0.000001,0.000007
160_160,-0.000000,0.000003
160_192,-0.000000,0.000001
160_224,-0.000000,0.000001
160_256,-0.000000,0.000004
160_288,-0.000000,0.000006
160_320,-0.000000,0.000005
160_352,0.000000,0.000002
160_384,0.000000,-0.000003
160_416,0.000001,-0.000008
160_448,0.000001,-0.000013
160_480,0.000001,-0.000018
160_512,0.000001,-0.000022
160_544,0.000001,-0.000026
160_576,0.000001,-0.000028
160_608,0.000001,-0.000028
160_640,0.000001,-0.000026
160_672,0.000001,-0.000025
160_704,0.000001,-0.000024
160_736,0.000001,-0.000026
160_768,0.000001,-0.000028
160_800,0.000001,-0.000031
160_832,0.000002,-0.000031
160_864,0.000002,-0.000031
160_896,0.000003,-0.000030
160_928,0.000005,-0.000031
160_960,0.000005,-0.000034
160_992,0.000006,-0.000040
160_1024,0.000007,-0.000048
160_1056,0.000008,-0.000056
160_1088,0.000009,-0.000062
160_1120,0.000010,-0.000066
160_1152,0.000011,-0.000067
160_1184,0.000012,-0.000068
160_1216,0.000013,-0.000068
160_1248,0.000013,-0.000070
160_1280,0.000013,-0.000073
160_1312,0.000013,-0.000075
160_1344,0.000013,-0.000076
160_1376,0.000013,-0.000075
160_1408,0.000013,-0.000073
160_1440,0.000013,-0.000072
160_1472,0.000013,-0.000072
160_1504,0.000013,-0.000075
160_1536,0.000013,-0.000079
160_1568,0.000013,-0.000083
160_1600,0.000013,-0.000088
160_1632,0.000014,-0.000092
160_1664,0.000014,-0.000097
160_1696,0.000014,-0.000101
160_1728,0.000014,-0.000104
160_1760,0.000015,-0.000104
160_1792,0.000015,-0.000101
160_1824,0.000014,-0.000099
160_1856,0.000014,-0.000099
160_1888,0.000015,-0.000101
160_1920,0.000015,-0.000104
160_1952,0.000015,-0.000106
160_1984,0.000015,-0.000105
160_2016,0.000014,-0.000101
160_2048,0.000014,-0.000098
192_32,-0.000000,0.000004
192_64,-0.000001,0.000007
192_96,-0.000001,0.000007
192_128,-0.000001,0.000004
192_160,-0.000000,0.000001
192_192,-0.000000,-0.000001
192_224,-0.000000,0.000001
192_256,-0.000000,0.000004
192_288,-0.000000,0.000007
192_320,-0.000000,0.000006
192_352,0.000000,0.000003
192_384,0.000000,-0.000001
192_416,0.000001,-0.000007
192_448,0.000001,-0.000014
192_480,0.000001,-0.000021
192_512,0.000001,-0.000027
192_544,0.000001,-0.000030
192_576,0.000001,-0.000033
192_608,0.000001,-0.000035
192_640,0.000001,-0.000038
192_672,0.000001,-0.000043
192_704,0.000001,-0.000049
192_736,0.000001,-0.000055
192_768,0.000001,-0.000061
192_800,0.000002,-0.000064
192_832,0.000003,-0.000065
192_864,0.000005,-0.000065
192_896,0.000007,-0.000064
192_928,0.000009,-0.000063
192_960,0.000011,-0.000063
192_992,0.000013,-0.000065
192_1024,0.000016,-0.000067
192_1056,0.000018,-0.000070
192_1088,0.000020,-0.000072
192_1120,0.000022,-0.000073
192_1152,0.000024,-0.000074
192_1184,0.000026,-0.000075
192_1216,0.000028,-0.000076
192_1248,0.000029,-0.000079
192_1280,0.000030,-0.000083
192_1312,0.000030,-0.000089
192_1344,0.000030,-0.000095
192_1376,0.000030,-0.000101
192_1408,0.000030,-0.000104
192_1440,0.000030,-0.000107
192_1472,0.000030,-0.000109
192_1504,0.000030,-0.000112
192_1536,0.000030,-0.000116
192_1568,0.000030,-0.000122
192_1600,0.000030,-0.000129
192_1632,0.000031,-0.000135
192_1664,0.000031,-0.000140
192_1696,0.000031,-0.000143
192_1728,0.000031,-0.000145
192_1760,0.000031,-0.000145
192_1792,0.000031,-0.000143
192_1824,0.000031,-0.000140
192_1856,0.000031,-0.000138
192_1888,0.000031,-0.000140
192_1920,0.000032,-0.000143
192_1952,0.000032,-0.000146
192_1984,0.000032,-0.000145
192_2016,0.000032,-0.000142
192_2048,0.000031,-0.000139
224_32,-0.000001,0.000005
224_64,-0.000001,0.000008
224_96,-0.000001,0.000007
224_128,-0.000001,0.000005
224_160,-0.000000,0.000002
224_192,-0.000000,0.000001
224_224,-0.000000,0.000004
224_256,-0.000000,0.000009
224_288,-0.000001,0.000011
224_320,-0.000000,0.000011
224_352,-0.000000,0.000009
224_384,0.000000,0.000006
224_416,0.000000,-0.000000
224_448,0.000001,-0.000008
224_480,0.000001,-0.000016
224_512,0.000001,-0.000021
224_544,0.000001,-0.000022
224_576,0.000001,-0.000024
224_608,0.000001,-0.000027
224_640,0.000001,-0.000034
224_672,0.000001,-0.000043
224_704,0.000001,-0.000053
224_736,0.000001,-0.000062
224_768,0.000002,-0.000069
224_800,0.000003,-0.000073
224_832,0.000004,-0.000076
224_864,0.000006,-0.000076
224_896,0.000009,-0.000076
224_928,0.000011,-0.000073
224_960,0.000015,-0.000068
224_992,0.000018,-0.000062
224_1024,0.000022,-0.000055
224_1056,0.000025,-0.000048
224_1088,0.000029,-0.000043
224_1120,0.000032,-0.000040
224_1152,0.000035,-0.000039
224_1184,0.000037,-0.000041
224_1216,0.000039,-0.000044
224_1248,0.000041,-0.000049
224_1280,0.000042,-0.000055
224_1312,0.000043,-0.000063
224_1344,0.000043,-0.000072
224_1376,0.000043,-0.000081
224_1408,0.000043,-0.000089
224_1440,0.000043,-0.000095
224_1472,0.000043,-0.000098
224_1504,0.000043,-0.000100
224_1536,0.000043,-0.000103
224_1568,0.000043,-0.000108
224_1600,0.000043,-0.000116
224_1632,0.000043,-0.000123
224_1664,0.000044,-0.000128
224_1696,0.000044,-0.000131
224_1728,0.000044,-0.000132
224_1760,0.000044,-0.000132
224_1792,0.000044,-0.000129
224_1824,0.000044,-0.000125
224_1856,0.000044,-0.000122
224_1888,0.000044,-0.000122
224_1920,0.000044,-0.000125
224_1952,0.000044,-0.000128
224_1984,0.000044,-0.000128
224_2016,0.000044,-0.000125
224_2048,0.000044,-0.000121
256_32,-0.000001,0.000007
256_64,-0.000001,0.000011
256_96,-0.000001,0.000010
256_128,-0.000001,0.000007
256_160,-0.000000,0.000004
256_192,-0.000000,0.000005
256_224,-0.000001,0.000009
256_256,-0.000001,0.000014
256_288,-0.000001,0.000018
256_320,-0.000001,0.000019
256_352,-0.000001,0.000018
256_384,-0.000000,0.000016
256_416,-0.000000,0.000011
256_448,0.000000,0.000003
256_480,0.000000,-0.000004
256_512,0.000000,-0.000006
256_544,0.000000,-0.000005
256_576,0.000000,-0.000005
256_608,0.000000,-0.000009
256_640,0.000000,-0.000017
256_672,0.000000,-0.000027
256_704,0.000000,-0.000036
256_736,0.000001,-0.000044
256_768,0.000001,-0.000051
256_800,0.000002,-0.000058
256_832,0.000004,-0.000065
256_864,0.000006,-0.000070
256_896,0.000008,-0.000073
256_928,0.000010,-0.000072
256_960,0.000014,-0.000066
256_992,0.000018,-0.000056
256_1024,0.000022,-0.000045
256_1056,0.000026,-0.000034
256_1088,0.000030,-0.000026
256_1120,0.000033,-0.000022
256_1152,0.000036,-0.000023
256_1184,0.000038,-0.000028
256_1216,0.000040,-0.000035
256_1248,0.000041,-0.000043
256_1280,0.000042,-0.000052
256_1312,0.000043,-0.000061
256_1344,0.000043,-0.000069
256_1376,0.000043,-0.000078
256_1408,0.000043,-0.000086
256_1440,0.000043,-0.000093
256_1472,0.000043,-0.000097
256_1504,0.000043,-0.000097
256_1536,0.000043,-0.000098
256_1568,0.000043,-0.000102
256_1600,0.000043,-0.000109
256_1632,0.000044,-0.000117
256_1664,0.000044,-0.000121
256_1696,0.000044,-0.000123
256_1728,0.000044,-0.000123
256_1760,0.000044,-0.000121
256_1792,0.000044,-0.000118
256_1824,0.000044,-0.000113
256_1856,0.000044,-0.000109
256_1888,0.000044,-0.000108
256_1920,0.000044,-0.000111
256_1952,0.000044,-0.000114
256_1984,0.000044,-0.000114
256_2016,0.000044,-0.000110
256_2048,0.000043,-0.000103
288_32,-0.000001,0.000009
288_64,-0.000001,0.000014
288_96,-0.000001,0.000013
288_128,-0.000001,0.000009
288_160,-0.000000,0.000006
288_192,-0.000000,0.000007
288_224,-0.000001,0.000011
288_256,-0.000001,0.000017
288_288,-0.000001,0.000023
288_320,-0.000001,0.000027
288_352,-0.000001,0.000028
288_384,-0.000001,0.000027
288_416,-0.000000,0.000022
288_448,-0.000000,0.000015
288_480,-0.000000,0.000010
288_512,-0.000000,0.000010
288_544,-0.000000,0.000012
288_576,-0.000000,0.000013
288_608,-0.000000,0.000008
288_640,-0.000000,-0.000000
288_672,-0.000000,-0.000009
288_704,-0.000000,-0.000016
288_736,0.000000,-0.000025
288_768,0.000001,-0.000035
288_800,0.000002,-0.000048
288_832,0.000003,-0.000061
288_864,0.000005,-0.000072
288_896,0.000008,-0.000079
288_928,0.000011,-0.000080
288_960,0.000015,-0.000075
288_992,0.000019,-0.000066
288_1024,0.000024,-0.000056
288_1056,0.000029,-0.000046
288_1088,0.000033,-0.000038
288_1120,0.000037,-0.000035
288_1152,0.000041,-0.000039
288_1184,0.000043,-0.000048
288_1216,0.000045,-0.000061
288_1248,0.000046,-0.000076
288_1280,0.000047,-0.000089
288_1312,0.000048,-0.000101
288_1344,0.000049,-0.000110
288_1376,0.000049,-0.000117
288_1408,0.000049,-0.000125
288_1440,0.000049,-0.000132
288_1472,0.000049,-0.000136
288_1504,0.000049,-0.000136
288_1536,0.000049,-0.000135
288_1568,0.000049,-0.000137
288_1600,0.000049,-0.000143
288_1632,0.000049,-0.000150
288_1664,0.000049,-0.000154
288_1696,0.000049,-0.000154
288_1728,0.000049,-0.000153
288_1760,0.000049,-0.000149
288_1792,0.000049,-0.000143
288_1824,0.000049,-0.000137
288_1856,0.000049,-0.000133
288_1888,0.000049,-0.000132
288_1920,0.000049,-0.000135
288_1952,0.000050,-0.000139
288_1984,0.000050,-0.000139
288_2016,0.000049,-0.000134
288_2048,0.000048,-0.000125
320_32,-0.000001,0.000010
320_64,-0.000001,0.000015
320_96,-0.000001,0.000014
320_128,-0.000000,0.000009
320_160,-0.000000,0.000005
320_192,-0.000000,0.000006
320_224,-0.000000,0.000011
320_256,-0.000001,0.000018
320_288,-0.000001,0.000026
320_320,-0.000001,0.000033
320_352,-0.000001,0.000035
320_384,-0.000000,0.000032
320_416,-0.000000,0.000026
320_448,0.000000,0.000021
320_480,0.000000,0.000018
320_512,0.000000,0.000019
320_544,0.000000,0.000021
320_576,0.000000,0.000019
320_608,0.000000,0.000012
320_640,-0.000000,0.000002
320_672,0.000000,-0.000008
320_704,0.000000,-0.000017
320_736,0.000001,-0.000028
320_768,0.000002,-0.000043
320_800,0.000004,-0.000059
320_832,0.000006,-0.000073
320_864,0.000010,-0.000082
320_896,0.000014,-0.000083
320_928,0.000020,-0.000078
320_960,0.000026,-0.000066
320_992,0.000033,-0.000051
320_1024,0.000039,-0.000036
320_1056,0.000046,-0.000022
320_1088,0.000053,-0.000010
320_1120,0.000059,-0.000001
320_1152,0.000065,0.000000
320_1184,0.000069,-0.000006
320_1216,0.000073,-0.000018
320_1248,0.000075,-0.000036
320_1280,0.000077,-0.000054
320_1312,0.000078,-0.000071
320_1344,0.000079,-0.000083
320_1376,0.000079,-0.000093
320_1408,0.000079,-0.000102
320_1440,0.000079,-0.000110
320_1472,0.000079,-0.000116
320_1504,0.000079,-0.000117
320_1536,0.000079,-0.000116
320_1568,0.000079,-0.000116
320_1600,0.000079,-0.000121
320_1632,0.000079,-0.000126
320_1664,0.000080,-0.000131
320_1696,0.000080,-0.000131
320_1728,0.000080,-0.000128
320_1760,0.000080,-0.000122
320_1792,0.000080,-0.000114
320_1824,0.000079,-0.000107
320_1856,0.000079,-0.000102
320_1888,0.000079,-0.000102
320_1920,0.000080,-0.000105
320_1952,0.000080,-0.000110
320_1984,0.000080,-0.000111
320_2016,0.000080,-0.000106
320_2048,0.000079,-0.000096
352_32,-0.000001,0.000010
352_64,-0.000001,0.000014
352_96,-0.000001,0.000011
352_128,0.000000,0.000005
352_160,0.000000,0.000002
352_192,0.000000,0.000003
352_224,0.000000,0.000009
352_256,-0.000000,0.000018
352_288,-0.000001,0.000028
352_320,-0.000001,0.000034
352_352,-0.000000,0.000034
352_384,0.000001,0.000029
352_416,0.000001,0.000021
352_448,0.000001,0.000016
352_480,0.000001,0.000015
352_512,0.000001,0.000016
352_544,0.000001,0.000016
352_576,0.000001,0.000011
352_608,0.000001,-0.000000
352_640,0.000001,-0.000013
352_672,0.000001,-0.000024
352_704,0.000002,-0.000035
352_736,0.000003,-0.000048
352_768,0.000006,-0.000061
352_800,0.000009,-0.000072
352_832,0.000013,-0.000076
352_864,0.000019,-0.000070
352_896,0.000026,-0.000054
352_928,0.000034,-0.000031
352_960,0.000042,-0.000003
352_992,0.000051,0.000026
352_1024,0.000059,0.000054
352_1056,0.000068,0.000081
352_1088,0.000076,0.000107
352_1120,0.000085,0.000130
352_1152,0.000093,0.000148
352_1184,0.000100,0.000156
352_1216,0.000106,0.000155
352_1248,0.000111,0.000144
352_1280,0.000114,0.000128
352_1312,0.000116,0.000110
352_1344,0.000118,0.000094
352_1376,0.000118,0.000082
352_1408,0.000118,0.000071
352_1440,0.000118,0.000060
352_1472,0.000118,0.000052
352_1504,0.000118,0.000048
352_1536,0.000118,0.000048
352_1568,0.000118,0.000048
352_1600,0.000118,0.000045
352_1632,0.000118,0.000040
352_1664,0.000119,0.000035
352_1696,0.000120,0.000032
352_1728,0.000120,0.000034
352_1760,0.000120,0.000041
352_1792,0.000120,0.000050
352_1824,0.000119,0.000059
352_1856,0.000119,0.000064
352_1888,0.000119,0.000065
352_1920,0.000119,0.000062
352_1952,0.000120,0.000057
352_1984,0.000120,0.000054
352_2016,0.000120,0.000058
352_2048,0.000119,0.000069
384_32,-0.000001,0.000010
384_64,-0.000001,0.000012
384_96,-0.000000,0.000007
384_128,0.000000,0.000000
384_160,0.000001,-0.000003
384_192,0.000001,-0.000001
384_224,0.000001,0.000005
384_256,0.000000,0.000015
384_288,-0.000000,0.000026
384_320,0.000000,0.000032
384_352,0.000001,0.000029
384_384,0.000002,0.000019
384_416,0.000002,0.000010
384_448,0.000003,0.000005
384_480,0.000003,0.000004
384_512,0.000002,0.000004
384_544,0.000003,0.000001
384_576,0.000003,-0.000007
384_608,0.000003,-0.000019
384_640,0.000003,-0.000033
384_672,0.000003,-0.000044
384_704,0.000004,-0.000054
384_736,0.000006,-0.000063
384_768,0.000009,-0.000070
384_800,0.000014,-0.000070
384_832,0.000019,-0.000059
384_864,0.000026,-0.000036
384_896,0.000034,-0.000004
384_928,0.000042,0.000034
384_960,0.000050,0.000074
384_992,0.000058,0.000113
384_1024,0.000066,0.000150
384_1056,0.000074,0.000187
384_1088,0.000082,0.000223
384_1120,0.000090,0.000258
384_1152,0.000099,0.000290
384_1184,0.000106,0.000313
384_1216,0.000114,0.000327
384_1248,0.000120,0.000329
384_1280,0.000124,0.000321
384_1312,0.000127,0.000307
384_1344,0.000129,0.000293
384_1376,0.000130,0.000281
384_1408,0.000131,0.000269
384_1440,0.000131,0.000257
384_1472,0.000131,0.000247
384_1504,0.000131,0.000241
384_1536,0.000131,0.000239
384_1568,0.000131,0.000238
384_1600,0.000131,0.000237
384_1632,0.000131,0.000232
384_1664,0.000131,0.000224
384_1696,0.000132,0.000218
384_1728,0.000133,0.000218
384_1760,0.000133,0.000225
384_1792,0.000133,0.000235
384_1824,0.000133,0.000245
384_1856,0.000132,0.000251
384_1888,0.000132,0.000253
384_1920,0.000133,0.000250
384_1952,0.000133,0.000243
384_1984,0.000134,0.000239
384_2016,0.000134,0.000241
384_2048,0.000133,0.000251
416_32,-0.000001,0.000009
416_64,-0.000001,0.000011
416_96,-0.000000,0.000004
416_128,0.000001,-0.000004
416_160,0.000001,-0.000008
416_192,0.000001,-0.000007
416_224,0.000001,-0.000000
416_256,0.000001,0.000010
416_288,0.000000,0.000021
416_320,0.000001,0.000026
416_352,0.000002,0.000021
416_384,0.000003,0.000010
416_416,0.000003,-0.000001
416_448,0.000004,-0.000006
416_480,0.000004,-0.000007
416_512,0.000004,-0.000008
416_544,0.000004,-0.000013
416_576,0.000004,-0.000023
416_608,0.000004,-0.000035
416_640,0.000004,-0.000048
416_672,0.000004,-0.000059
416_704,0.000005,-0.000069
416_736,0.000007,-0.000076
416_768,0.000011,-0.000079
416_800,0.000015,-0.000072
416_832,0.000021,-0.000054
416_864,0.000028,-0.000025
416_896,0.000035,0.000011
416_928,0.000042,0.000051
416_960,0.000049,0.000091
416_992,0.000055,0.000130
416_1024,0.000062,0.000167
416_1056,0.000068,0.000204
416_1088,0.000074,0.000241
416_1120,0.000081,0.000277
416_1152,0.000089,0.000311
416_1184,0.000096,0.000339
416_1216,0.000103,0.000359
416_1248,0.000109,0.000368
416_1280,0.000113,0.000366
416_1312,0.000117,0.000356
416_1344,0.000119,0.000343
416_1376,0.000120,0.000331
416_1408,0.000121,0.000319
416_1440,0.000121,0.000307
416_1472,0.000121,0.000297
416_1504,0.000121,0.000290
416_1536,0.000121,0.000286
416_1568,0.000121,0.000284
416_1600,0.000121,0.000283
416_1632,0.000121,0.000278
416_1664,0.000121,0.000269
416_1696,0.000122,0.000261
416_1728,0.000123,0.000259
416_1760,0.000123,0.000266
416_1792,0.000123,0.000277
416_1824,0.000123,0.000287
416_1856,0.000123,0.000293
416_1888,0.000123,0.000294
416_1920,0.000123,0.000291
416_1952,0.000124,0.000283
416_1984,0.000125,0.000277
416_2016,0.000125,0.000278
416_2048,0.000124,0.000288
448_32,-0.000001,0.000010
448_64,-0.000001,0.000011
448_96,-0.000000,0.000003
448_128,0.000001,-0.000006
448_160,0.000002,-0.000013
448_192,0.000002,-0.000013
448_224,0.000001,-0.000008
448_256,0.000001,0.000002
448_288,0.000001,0.000014
448_320,0.000001,0.000020
448_352,0.000002,0.000016
448_384,0.000003,0.000005
448_416,0.000004,-0.000006
448_448,0.000004,-0.000011
448_480,0.000004,-0.000012
448_512,0.000004,-0.000014
448_544,0.000004,-0.000020
448_576,0.000004,-0.000031
448_608,0.000004,-0.000044
448_640,0.000004,-0.000060
448_672,0.000004,-0.000076
448_704,0.000005,-0.000091
448_736,0.000007,-0.000103
448_768,0.000011,-0.000108
448_800,0.000016,-0.000101
448_832,0.000022,-0.000081
448_864,0.000030,-0.000049
448_896,0.000038,-0.000008
448_928,0.000046,0.000036
448_960,0.000054,0.000082
448_992,0.000061,0.000127
448_1024,0.000069,0.000171
448_1056,0.000076,0.000215
448_1088,0.000084,0.000257
448_1120,0.000092,0.000298
448_1152,0.000100,0.000336
448_1184,0.000108,0.000368
448_1216,0.000116,0.000390
448_1248,0.000123,0.000400
448_1280,0.000128,0.000397
448_1312,0.000131,0.000385
448_1344,0.000134,0.000368
448_1376,0.000135,0.000351
448_1408,0.000135,0.000335
448_1440,0.000135,0.000322
448_1472,0.000135,0.000311
448_1504,0.000135,0.000303
448_1536,0.000135,0.000298
448_1568,0.000135,0.000296
448_1600,0.000135,0.000295
448_1632,0.000135,0.000290
448_1664,0.000135,0.000281
448_1696,0.000136,0.000273
448_1728,0.000137,0.000272
448_1760,0.000138,0.000280
448_1792,0.000137,0.000292
448_1824,0.000137,0.000301
448_1856,0.000136,0.000306
448_1888,0.000137,0.000306
448_1920,0.000138,0.000300
448_1952,0.000139,0.000291
448_1984,0.000139,0.000283
448_2016,0.000139,0.000285
448_2048,0.000138,0.000295
480_32,-0.000001,0.000011
480_64,-0.000001,0.000012
480_96,-0.000001,0.000004
480_128,0.000001,-0.000008
480_160,0.000002,-0.000017
480_192,0.000002,-0.000020
480_224,0.000002,-0.000016
480_256,0.000001,-0.000004
480_288,0.000000,0.000010
480_320,0.000001,0.000018
480_352,0.000002,0.000015
480_384,0.000003,0.000004
480_416,0.000003,-0.000006
480_448,0.000003,-0.000011
480_480,0.000003,-0.000012
480_512,0.000003,-0.000014
480_544,0.000003,-0.000022
480_576,0.000004,-0.000036
480_608,0.000003,-0.000055
480_640,0.000003,-0.000078
480_672,0.000004,-0.000103
480_704,0.000005,-0.000126
480_736,0.000007,-0.000142
480_768,0.000012,-0.000145
