key,real,imag
1152_128,-0.000004,-0.000027
1152_192,-0.000017,-0.000069
1152_256,-0.000031,-0.000012
1152_320,-0.000050,0.000032
1152_384,-0.000076,0.000344
1152_448,-0.000076,0.000392
1152_512,-0.000097,0.000994
1152_576,-0.000106,0.000744
1152_640,-0.000109,0.000819
1152_704,-0.000246,-0.000526
1152_768,-0.000287,-0.001125
1152_832,-0.000518,-0.001492
1152_896,-0.001555,-0.006892
1152_960,-0.003018,-0.015805
1152_1024,-0.008280,-0.049970
1152_1088,-0.013505,-0.082724
1152_1152,-0.014959,-0.090497
1152_1216,-0.016020,-0.094645
1152_1280,-0.016244,-0.094620
1152_1344,-0.016294,-0.095091
1152_1408,-0.016442,-0.095813
1152_1472,-0.016445,-0.095731
1152_1536,-0.016460,-0.095702
1152_1600,-0.016478,-0.095221
1152_1664,-0.016477,-0.095173
1152_1728,-0.016503,-0.094929
1152_1792,-0.016520,-0.094934
1152_1856,-0.016534,-0.094896
1152_1920,-0.016546,-0.094957
1152_1984,-0.016544,-0.094996
1152_2048,-0.016550,-0.094982
1216_64,-0.000007,0.000009
1216_128,-0.000005,-0.000027
1216_192,-0.000021,-0.000069
1216_256,-0.000035,-0.000022
1216_320,-0.000056,0.000022
1216_384,-0.000089,0.000402
1216_448,-0.000089,0.000467
1216_512,-0.000114,0.001193
1216_576,-0.000125,0.000926
1216_640,-0.000127,0.000988
1216_704,-0.000276,-0.000362
1216_768,-0.000318,-0.000881
1216_832,-0.000569,-0.001214
1216_896,-0.001825,-0.008101
1216_960,-0.003507,-0.018312
1216_1024,-0.008990,-0.053125
1216_1088,-0.014436,-0.086484
1216_1152,-0.016113,-0.095415
1216_1216,-0.017397,-0.100772
1216_1280,-0.017640,-0.100677
1216_1344,-0.017691,-0.101070
1216_1408,-0.017851,-0.101758
1216_1472,-0.017854,-0.101687
1216_1536,-0.017871,-0.101635
1216_1600,-0.017893,-0.101061
1216_1664,-0.017893,-0.100998
1216_1728,-0.017924,-0.100703
1216_1792,-0.017944,-0.100716
1216_1856,-0.017958,-0.100688
1216_1920,-0.017972,-0.100751
1216_1984,-0.017971,-0.100784
1216_2048,-0.017977,-0.100777
1280_64,-0.000006,0.000002
1280_128,-0.000005,-0.000031
1280_192,-0.000022,-0.000074
1280_256,-0.000036,-0.000036
1280_320,-0.000059,-0.000009
1280_384,-0.000096,0.000413
1280_448,-0.000097,0.000495
1280_512,-0.000126,0.001314
1280_576,-0.000139,0.001112
1280_640,-0.000140,0.001191
1280_704,-0.000288,-0.000047
1280_768,-0.000328,-0.000509
1280_832,-0.000537,-0.000393
1280_896,-0.001814,-0.007240
1280_960,-0.003587,-0.017875
1280_1024,-0.009144,-0.052757
1280_1088,-0.014665,-0.086177
1280_1152,-0.016433,-0.095471
1280_1216,-0.017738,-0.100762
1280_1280,-0.017936,-0.100305
1280_1344,-0.017986,-0.100647
1280_1408,-0.018145,-0.101238
1280_1472,-0.018146,-0.101159
1280_1536,-0.018166,-0.101037
1280_1600,-0.018190,-0.100403
1280_1664,-0.018191,-0.100327
1280_1728,-0.018227,-0.100005
1280_1792,-0.018247,-0.100039
1280_1856,-0.018261,-0.100020
1280_1920,-0.018278,-0.100086
1280_1984,-0.018277,-0.100116
1280_2048,-0.018283,-0.100116
1344_64,-0.000006,0.000003
1344_128,-0.000005,-0.000030
1344_192,-0.000022,-0.000087
1344_256,-0.000037,-0.000053
1344_320,-0.000059,-0.000036
1344_384,-0.000099,0.000395
1344_448,-0.000101,0.000476
1344_512,-0.000131,0.001322
1344_576,-0.000144,0.001182
1344_640,-0.000143,0.001289
1344_704,-0.000279,0.000288
1344_768,-0.000318,-0.000054
1344_832,-0.000526,0.000117
1344_896,-0.001807,-0.006657
1344_960,-0.003617,-0.017508
1344_1024,-0.009217,-0.052734
1344_1088,-0.014781,-0.086486
1344_1152,-0.016587,-0.095968
1344_1216,-0.017895,-0.101183
1344_1280,-0.018092,-0.100676
1344_1344,-0.018141,-0.100905
1344_1408,-0.018285,-0.101326
1344_1472,-0.018284,-0.101238
1344_1536,-0.018304,-0.101067
1344_1600,-0.018330,-0.100428
1344_1664,-0.018331,-0.100353
1344_1728,-0.018369,-0.100031
1344_1792,-0.018390,-0.100076
1344_1856,-0.018404,-0.100063
1344_1920,-0.018421,-0.100143
1344_1984,-0.018419,-0.100174
1344_2048,-0.018425,-0.100172
1408_64,-0.000007,0.000011
1408_128,-0.000005,-0.000020
1408_192,-0.000021,-0.000099
1408_256,-0.000035,-0.000073
1408_320,-0.000058,-0.000056
1408_384,-0.000099,0.000373
1408_448,-0.000100,0.000443
1408_512,-0.000129,0.001266
1408_576,-0.000144,0.001140
1408_640,-0.000141,0.001191
1408_704,-0.000266,0.000280
1408_768,-0.000287,0.000170
1408_832,-0.000491,0.000449
1408_896,-0.001792,-0.006321
1408_960,-0.003668,-0.017387
1408_1024,-0.009378,-0.053085
1408_1088,-0.015053,-0.087283
1408_1152,-0.016925,-0.096934
1408_1216,-0.018252,-0.102124
1408_1280,-0.018446,-0.101518
1408_1344,-0.018475,-0.101574
1408_1408,-0.018608,-0.101956
1408_1472,-0.018605,-0.101920
1408_1536,-0.018626,-0.101742
1408_1600,-0.018651,-0.101128
1408_1664,-0.018651,-0.101061
1408_1728,-0.018691,-0.100746
1408_1792,-0.018711,-0.100792
1408_1856,-0.018726,-0.100787
1408_1920,-0.018740,-0.100887
1408_1984,-0.018738,-0.100915
1408_2048,-0.018746,-0.100906
1472_64,-0.000008,0.000012
1472_128,-0.000006,-0.000015
1472_192,-0.000020,-0.000104
1472_256,-0.000035,-0.000085
1472_320,-0.000057,-0.000073
1472_384,-0.000098,0.000348
1472_448,-0.000098,0.000415
1472_512,-0.000127,0.001211
1472_576,-0.000140,0.001080
1472_640,-0.000139,0.001097
1472_704,-0.000263,0.000131
1472_768,-0.000278,0.000046
1472_832,-0.000481,0.000338
1472_896,-0.001782,-0.006447
1472_960,-0.003661,-0.017480
1472_1024,-0.009376,-0.053112
1472_1088,-0.015056,-0.087244
1472_1152,-0.016930,-0.096862
1472_1216,-0.018259,-0.102065
1472_1280,-0.018449,-0.101450
1472_1344,-0.018473,-0.101496
1472_1408,-0.018605,-0.101930
1472_1472,-0.018604,-0.101919
1472_1536,-0.018624,-0.101748
1472_1600,-0.018648,-0.101156
1472_1664,-0.018648,-0.101091
1472_1728,-0.018687,-0.100784
1472_1792,-0.018707,-0.100833
1472_1856,-0.018722,-0.100835
1472_1920,-0.018735,-0.100943
1472_1984,-0.018733,-0.100967
1472_2048,-0.018741,-0.100958
1536_64,-0.000008,0.000008
1536_128,-0.000006,-0.000019
1536_192,-0.000021,-0.000110
1536_256,-0.000036,-0.000083
1536_320,-0.000057,-0.000071
1536_384,-0.000097,0.000338
1536_448,-0.000097,0.000399
1536_512,-0.000125,0.001181
1536_576,-0.000139,0.001027
1536_640,-0.000137,0.001039
1536_704,-0.000259,0.000088
1536_768,-0.000271,0.000065
1536_832,-0.000477,0.000425
1536_896,-0.001795,-0.006365
1536_960,-0.003700,-0.017453
1536_1024,-0.009444,-0.053137
1536_1088,-0.015152,-0.087315
1536_1152,-0.017053,-0.096971
1536_1216,-0.018398,-0.102161
1536_1280,-0.018592,-0.101476
1536_1344,-0.018613,-0.101471
