key,real,imag
600_1600,0.000051,0.000814
600_1700,0.000054,0.000779
600_1800,0.000055,0.000807
600_1900,0.000054,0.000813
600_2000,0.000056,0.000784
600_2048,0.000055,0.000792
700_100,-0.000003,0.000014
700_200,0.000003,-0.000051
700_300,0.000001,-0.000013
700_400,0.000005,-0.000059
700_500,0.000008,-0.000146
700_600,0.000009,-0.000248
700_700,0.000024,-0.000371
700_800,0.000079,0.000127
700_900,0.000073,0.000439
700_1000,-0.000069,0.000260
700_1100,-0.000260,-0.000082
700_1200,-0.000323,0.000086
700_1300,-0.000281,0.000471
700_1400,-0.000239,0.000542
700_1500,-0.000238,0.000375
700_1600,-0.000236,0.000294
700_1700,-0.000233,0.000247
700_1800,-0.000232,0.000266
700_1900,-0.000231,0.000236
700_2000,-0.000227,0.000211
700_2048,-0.000230,0.000225
800_100,-0.000003,0.000014
800_200,0.000003,-0.000071
800_300,-0.000000,-0.000052
800_400,-0.000003,-0.000068
800_500,-0.000002,-0.000114
800_600,-0.000003,-0.000092
800_700,0.000029,0.000141
800_800,0.000093,0.000887
800_900,0.000105,0.001586
800_1000,-0.000128,0.000933
800_1100,-0.000402,0.000157
800_1200,-0.000510,0.000289
800_1300,-0.000437,0.000993
800_1400,-0.000379,0.001394
800_1500,-0.000374,0.001287
800_1600,-0.000375,0.001300
800_1700,-0.000375,0.001271
800_1800,-0.000376,0.001262
800_1900,-0.000376,0.001209
800_2000,-0.000373,0.001182
800_2048,-0.000376,0.001195
900_100,-0.000003,0.000008
900_200,-0.000003,-0.000072
900_300,-0.000006,-0.000086
900_400,-0.000020,0.000021
900_500,-0.000026,0.000137
900_600,-0.000033,0.000152
900_700,-0.000011,0.000446
900_800,0.000070,0.001580
900_900,-0.000244,0.000287
900_1000,-0.000937,-0.002483
900_1100,-0.001693,-0.004557
900_1200,-0.002290,-0.007000
900_1300,-0.002253,-0.006123
900_1400,-0.002220,-0.005657
900_1500,-0.002215,-0.005779
900_1600,-0.002224,-0.005560
900_1700,-0.002229,-0.005516
900_1800,-0.002238,-0.005523
900_1900,-0.002241,-0.005590
900_2000,-0.002240,-0.005611
900_2048,-0.002242,-0.005607
1000_100,-0.000005,0.000008
1000_200,-0.000010,-0.000067
1000_300,-0.000019,-0.000060
1000_400,-0.000042,0.000158
1000_500,-0.000053,0.000442
1000_600,-0.000062,0.000347
1000_700,-0.000098,0.000157
1000_800,-0.000070,0.000759
1000_900,-0.000785,-0.002796
1000_1000,-0.002604,-0.013233
1000_1100,-0.005736,-0.030975
1000_1200,-0.006725,-0.035309
1000_1300,-0.006874,-0.035121
1000_1400,-0.006940,-0.035345
1000_1500,-0.006942,-0.035426
1000_1600,-0.006958,-0.035046
1000_1700,-0.006964,-0.034939
1000_1800,-0.006983,-0.034909
1000_1900,-0.006995,-0.034951
1000_2000,-0.006995,-0.034986
1000_2048,-0.006998,-0.034981
1100_100,-0.000006,0.000004
1100_200,-0.000017,-0.000063
1100_300,-0.000033,-0.000021
1100_400,-0.000063,0.000294
1100_500,-0.000080,0.000742
1100_600,-0.000091,0.000558
1100_700,-0.000200,-0.000384
1100_800,-0.000216,-0.000298
1100_900,-0.001341,-0.005449
1100_1000,-0.005492,-0.032156
1100_1100,-0.013109,-0.080430
1100_1200,-0.014754,-0.087723
1100_1300,-0.015066,-0.087782
1100_1400,-0.015249,-0.089007
1100_1500,-0.015262,-0.089017
1100_1600,-0.015283,-0.088486
1100_1700,-0.015291,-0.088321
1100_1800,-0.015319,-0.088255
1100_1900,-0.015342,-0.088253
1100_2000,-0.015340,-0.088314
1100_2048,-0.015345,-0.088304
1200_100,-0.000007,0.000004
1200_200,-0.000024,-0.000059
1200_300,-0.000042,-0.000028
1200_400,-0.000084,0.000416
1200_500,-0.000108,0.001038
1200_600,-0.000122,0.000761
1200_700,-0.000260,-0.000298
1200_800,-0.000304,-0.000299
1200_900,-0.001877,-0.008539
1200_1000,-0.006443,-0.037414
1200_1100,-0.014759,-0.088872
1200_1200,-0.016848,-0.098700
1200_1300,-0.017315,-0.099372
1200_1400,-0.017555,-0.100779
1200_1500,-0.017571,-0.100800
1200_1600,-0.017600,-0.100079
1200_1700,-0.017611,-0.099842
1200_1800,-0.017649,-0.099750
1200_1900,-0.017677,-0.099751
1200_2000,-0.017677,-0.099811
1200_2048,-0.017682,-0.099805
1300_100,-0.000007,-0.000003
1300_200,-0.000027,-0.000069
1300_300,-0.000045,-0.000074
1300_400,-0.000097,0.000447
1300_500,-0.000125,0.001178
1300_600,-0.000144,0.001014
1300_700,-0.000276,0.000192
1300_800,-0.000292,0.000570
1300_900,-0.001901,-0.007511
1300_1000,-0.006685,-0.037273
1300_1100,-0.015197,-0.089073
1300_1200,-0.017461,-0.099557
1300_1300,-0.017862,-0.099610
1300_1400,-0.018105,-0.100830
1300_1500,-0.018119,-0.100803
1300_1600,-0.018154,-0.099911
1300_1700,-0.018170,-0.099623
1300_1800,-0.018212,-0.099557
1300_1900,-0.018242,-0.099576
1300_2000,-0.018244,-0.099632
1300_2048,-0.018248,-0.099635
1400_100,-0.000008,0.000009
1400_200,-0.000025,-0.000094
1400_300,-0.000044,-0.000104
1400_400,-0.000099,0.000417
1400_500,-0.000126,0.001116
1400_600,-0.000146,0.000991
1400_700,-0.000257,0.000391
1400_800,-0.000252,0.001178
1400_900,-0.001900,-0.006895
1400_1000,-0.006875,-0.037575
1400_1100,-0.015624,-0.090582
1400_1200,-0.017990,-0.101308
1400_1300,-0.018393,-0.101173
1400_1400,-0.018598,-0.102041
1400_1500,-0.018608,-0.102047
1400_1600,-0.018644,-0.101157
1400_1700,-0.018660,-0.100878
1400_1800,-0.018704,-0.100826
1400_1900,-0.018733,-0.100880
1400_2000,-0.018734,-0.100937
1400_2048,-0.018739,-0.100934
1500_100,-0.000009,0.000013
1500_200,-0.000025,-0.000104
1500_300,-0.000043,-0.000119
1500_400,-0.000096,0.000383
1500_500,-0.000122,0.001042
1500_600,-0.000142,0.000891
1500_700,-0.000252,0.000202
1500_800,-0.000238,0.001077
1500_900,-0.001899,-0.007037
1500_1000,-0.006904,-0.037711
1500_1100,-0.015686,-0.090675
1500_1200,-0.018075,-0.101429
1500_1300,-0.018476,-0.101247
1500_1400,-0.018675,-0.102146
1500_1500,-0.018686,-0.102194
1500_1600,-0.018720,-0.101347
1500_1700,-0.018736,-0.101079
1500_1800,-0.018778,-0.101037
1500_1900,-0.018806,-0.101107
1500_2000,-0.018807,-0.101160
1500_2048,-0.018812,-0.101158
1600_100,-0.000010,0.000012
1600_200,-0.000025,-0.000120
1600_300,-0.000045,-0.000119
1600_400,-0.000097,0.000378
1600_500,-0.000123,0.001030
1600_600,-0.000142,0.000834
1600_700,-0.000249,0.000113
1600_800,-0.000220,0.001129
1600_900,-0.001873,-0.006752
1600_1000,-0.006896,-0.037283
1600_1100,-0.015702,-0.090119
1600_1200,-0.018095,-0.100681
1600_1300,-0.018479,-0.100318
1600_1400,-0.018669,-0.101215
1600_1500,-0.018680,-0.101306
1600_1600,-0.018714,-0.100471
1600_1700,-0.018729,-0.100209
1600_1800,-0.018771,-0.100155
1600_1900,-0.018801,-0.100227
1600_2000,-0.018801,-0.100289
1600_2048,-0.018807,-0.100287
1700_100,-0.000010,0.000003
1700_200,-0.000023,-0.000137
1700_300,-0.000044,-0.000132
1700_400,-0.000094,0.000350
1700_500,-0.000120,0.001000
1700_600,-0.000139,0.000787
1700_700,-0.000246,0.000055
1700_800,-0.000212,0.001102
1700_900,-0.001860,-0.006693
1700_1000,-0.006883,-0.037161
1700_1100,-0.015693,-0.089940
1700_1200,-0.018083,-0.100427
1700_1300,-0.018460,-0.100009
1700_1400,-0.018649,-0.100916
1700_1500,-0.018660,-0.101017
1700_1600,-0.018693,-0.100188
1700_1700,-0.018708,-0.099935
1700_1800,-0.018749,-0.099881
1700_1900,-0.018778,-0.099954
1700_2000,-0.018778,-0.100028
1700_2048,-0.018783,-0.100028
1800_100,-0.000009,0.000004
1800_200,-0.000023,-0.000137
1800_300,-0.000044,-0.000117
1800_400,-0.000094,0.000367
1800_500,-0.000119,0.001028
1800_600,-0.000138,0.000807
1800_700,-0.000245,0.000067
1800_800,-0.000207,0.001095
1800_900,-0.001843,-0.006679
1800_1000,-0.006852,-0.037093
1800_1100,-0.015648,-0.089825
1800_1200,-0.018023,-0.100278
1800_1300,-0.018394,-0.099883
1800_1400,-0.018581,-0.100803
1800_1500,-0.018591,-0.100916
1800_1600,-0.018625,-0.100075
1800_1700,-0.018639,-0.099821
1800_1800,-0.018681,-0.099751
1800_1900,-0.018710,-0.099820
1800_2000,-0.018709,-0.099900
1800_2048,-0.018715,-0.099894
1900_100,-0.000009,0.000004
1900_200,-0.000023,-0.000134
1900_300,-0.000044,-0.000108
1900_400,-0.000094,0.000382
1900_500,-0.000120,0.001034
1900_600,-0.000139,0.000815
1900_700,-0.000245,0.000037
1900_800,-0.000205,0.001045
1900_900,-0.001837,-0.006738
1900_1000,-0.006837,-0.037119
1900_1100,-0.015622,-0.089803
1900_1200,-0.017992,-0.100257
1900_1300,-0.018359,-0.099880
1900_1400,-0.018545,-0.100835
1900_1500,-0.018556,-0.100962
1900_1600,-0.018590,-0.100124
1900_1700,-0.018604,-0.099872
1900_1800,-0.018646,-0.099797
1900_1900,-0.018676,-0.099857
1900_2000,-0.018674,-0.099941
1900_2048,-0.018680,-0.099933
2000_100,-0.000010,0.000009
2000_200,-0.000023,-0.000138
2000_300,-0.000043,-0.000114
2000_400,-0.000093,0.000365
2000_500,-0.000118,0.001004
2000_600,-0.000137,0.000784
2000_700,-0.000244,0.000009
2000_800,-0.000204,0.001015
2000_900,-0.001834,-0.006758
2000_1000,-0.006833,-0.037154
2000_1100,-0.015618,-0.089863
2000_1200,-0.017986,-0.100316
2000_1300,-0.018352,-0.099935
2000_1400,-0.018538,-0.100889
2000_1500,-0.018549,-0.101013
2000_1600,-0.018583,-0.100186
2000_1700,-0.018596,-0.099944
2000_1800,-0.018638,-0.099874
2000_1900,-0.018667,-0.099938
2000_2000,-0.018665,-0.100025
2000_2048,-0.018671,-0.100013
2048_100,-0.000010,0.000013
2048_200,-0.000023,-0.000132
2048_300,-0.000044,-0.000101
2048_400,-0.000094,0.000377
2048_500,-0.000119,0.001017
2048_600,-0.000138,0.000793
2048_700,-0.000244,0.000025
2048_800,-0.000204,0.001030
2048_900,-0.001835,-0.006753
2048_1000,-0.006833,-0.037146
2048_1100,-0.015617,-0.089850
2048_1200,-0.017984,-0.100307
2048_1300,-0.018351,-0.099935
2048_1400,-0.018537,-0.100883
2048_1500,-0.018548,-0.101009
2048_1600,-0.018581,-0.100182
2048_1700,-0.018595,-0.099942
2048_1800,-0.018636,-0.099866
2048_1900,-0.018666,-0.099928
2048_2000,-0.018664,-0.100012
2048_2048,-0.018671,-0.099998
